195364.000000	7
196364.000000	33
197364.000000	11
199364.000000	1
200364.000000	6
201364.000000	26
202364.000000	8
203364.000000	1
204364.000000	1
205364.000000	1
208364.000000	1
209364.000000	1
210364.000000	1
211364.000000	1
214364.000000	1
