871644.000000	20
872644.000000	7
873644.000000	26
874644.000000	5
875644.000000	2
876644.000000	27
878644.000000	3
879644.000000	1
880644.000000	1
881644.000000	1
882644.000000	1
883644.000000	2
884644.000000	1
885644.000000	1
886644.000000	1
919644.000000	1
