2522856468.000000	1
2522925968.000000	1
2522986168.000000	1
2523027568.000000	1
2523029268.000000	1
2523031268.000000	1
2523046268.000000	2
2523049168.000000	1
2523049868.000000	1
2523065968.000000	1
2523089068.000000	1
2523112068.000000	1
2523114268.000000	1
2523116368.000000	1
2523123468.000000	1
2523131868.000000	1
2523150068.000000	1
2523166568.000000	1
2523174368.000000	1
2523180368.000000	1
2523182168.000000	1
2523206768.000000	1
2523228168.000000	1
2523228568.000000	1
2523229068.000000	1
2523229268.000000	1
2523233968.000000	1
2523251268.000000	1
2523251368.000000	1
2523257668.000000	1
2523259268.000000	1
2523278868.000000	1
2523281568.000000	1
2523288268.000000	1
2523290868.000000	1
2523298668.000000	1
2523298868.000000	1
2523302968.000000	1
2523305468.000000	1
2523312668.000000	1
2523313168.000000	1
2523315368.000000	1
2523316468.000000	1
2523320968.000000	1
2523330168.000000	1
2523339868.000000	1
2523341468.000000	1
2523341768.000000	1
2523343668.000000	1
2523346868.000000	1
2523366868.000000	1
2523368668.000000	1
2523374068.000000	1
2523374768.000000	1
2523375868.000000	1
2523390168.000000	1
2523390368.000000	1
2523404568.000000	1
2523410268.000000	1
2523412768.000000	1
2523417368.000000	1
2523454768.000000	1
2523462468.000000	1
2523486168.000000	1
2523487868.000000	1
2523491468.000000	1
2523491568.000000	1
2523494268.000000	1
2523509268.000000	1
2523513268.000000	1
2523515268.000000	1
2523539968.000000	1
2523552968.000000	1
2523578168.000000	1
2523583468.000000	1
2523592368.000000	1
2523594368.000000	1
2523597468.000000	1
2523599568.000000	1
2523699368.000000	1
2523708868.000000	1
2523716468.000000	1
2523761368.000000	1
2523781468.000000	1
2523792368.000000	1
2523793668.000000	1
2523794268.000000	1
2523801768.000000	1
2523834368.000000	1
2523864668.000000	1
2523938668.000000	1
2524038168.000000	1
2524063668.000000	1
2525898168.000000	1
2526356168.000000	1
2529170868.000000	1
2529551368.000000	1
2533229668.000000	1
2541212768.000000	1
