Scale(size:4096)
Double,F48,F48-Double
5680,14508
4704,13696
4656,13596
4640,13560
4644,13588
4652,13556
4720,13564
4692,13556
4632,13592
4996,13584
4744,13604
4724,13584
4652,13556
4616,13572
4608,13580
4668,13560
4640,13564
4700,13684
4628,13660
4632,13596
4688,13584
4684,13588
4680,13536
4676,13620
4680,13612
