270350860.000000	1
270387560.000000	1
270538660.000000	1
270620860.000000	1
270640260.000000	1
270643360.000000	1
270655160.000000	1
270768760.000000	1
270774560.000000	1
270784160.000000	1
270801960.000000	1
270814560.000000	1
270856860.000000	1
270881460.000000	1
270896660.000000	1
270961160.000000	1
270962460.000000	1
270984260.000000	1
270986060.000000	1
270990860.000000	1
271006960.000000	1
271014360.000000	1
271016560.000000	1
271020160.000000	1
271038160.000000	1
271056160.000000	1
271066060.000000	1
271092760.000000	1
271111160.000000	1
271128960.000000	1
271133860.000000	1
271135060.000000	1
271140960.000000	1
271158160.000000	1
271169460.000000	1
271171160.000000	1
271181860.000000	1
271186460.000000	1
271186960.000000	1
271187660.000000	1
271193860.000000	1
271203460.000000	1
271219260.000000	1
271226360.000000	1
271229560.000000	1
271233760.000000	1
271249160.000000	1
271253760.000000	1
271255460.000000	1
271271060.000000	1
271277560.000000	1
271284260.000000	1
271301560.000000	1
271307160.000000	1
271307260.000000	1
271323060.000000	1
271325060.000000	1
271331560.000000	1
271338960.000000	1
271340360.000000	1
271343960.000000	1
271348960.000000	1
271349860.000000	1
271354660.000000	1
271358060.000000	1
271369160.000000	1
271369560.000000	1
271393260.000000	1
271403060.000000	1
271425160.000000	1
271426260.000000	1
271434760.000000	1
271437260.000000	1
271438860.000000	1
271440260.000000	1
271440760.000000	1
271465760.000000	1
271468260.000000	1
271468960.000000	1
271476860.000000	1
271480760.000000	1
271489860.000000	1
271498160.000000	1
271534660.000000	1
271555260.000000	1
271581460.000000	1
271608260.000000	1
271614960.000000	1
271615660.000000	1
271657560.000000	1
271691460.000000	1
271701460.000000	1
271720660.000000	1
271772360.000000	1
271792860.000000	1
271807960.000000	1
271826060.000000	1
272017260.000000	1
272027560.000000	1
272162460.000000	1
