54689556.000000	1
54721256.000000	1
54725056.000000	1
54728556.000000	1
54730056.000000	1
54731156.000000	1
54744256.000000	1
54747256.000000	1
54750756.000000	1
54757756.000000	1
54758156.000000	1
54761656.000000	1
54768256.000000	1
54771756.000000	1
54772256.000000	1
54773756.000000	1
54774456.000000	1
54775856.000000	1
54776356.000000	1
54776756.000000	2
54777256.000000	1
54779956.000000	1
54780056.000000	1
54782656.000000	1
54783756.000000	1
54784856.000000	1
54785456.000000	1
54787656.000000	1
54787856.000000	1
54792256.000000	1
54792356.000000	1
54792556.000000	1
54793556.000000	1
54793656.000000	2
54794256.000000	1
54794656.000000	1
54795656.000000	1
54795856.000000	1
54796556.000000	1
54799056.000000	1
54800256.000000	1
54805656.000000	2
54806856.000000	1
54808256.000000	1
54808456.000000	1
54809756.000000	1
54810556.000000	1
54811256.000000	1
54812056.000000	1
54812456.000000	1
54815456.000000	1
54816356.000000	1
54820556.000000	1
54820756.000000	1
54823156.000000	1
54823556.000000	1
54823656.000000	1
54824456.000000	1
54828356.000000	1
54829456.000000	1
54830756.000000	1
54831056.000000	1
54833256.000000	1
54834456.000000	1
54834556.000000	1
54834656.000000	1
54837256.000000	1
54837556.000000	1
54839156.000000	1
54839956.000000	1
54840456.000000	1
54840756.000000	1
54841156.000000	1
54841356.000000	1
54841556.000000	1
54843056.000000	1
54843956.000000	1
54846556.000000	1
54850656.000000	1
54851456.000000	1
54851556.000000	1
54853556.000000	1
54854756.000000	1
54862256.000000	1
54864156.000000	1
54865956.000000	1
54869956.000000	1
54888056.000000	1
54891556.000000	1
54892256.000000	1
54904356.000000	1
54907356.000000	1
54909356.000000	1
54924656.000000	1
54932156.000000	1
54932756.000000	1
54991356.000000	1
