Scale(size:2048)
Double,F48,F48-Double
2732,7732
2324,6908
2312,6812
2312,6800
2308,6860
2316,6796
2316,6784
2400,6764
2320,6816
2316,6816
2312,6740
2316,6772
2368,6764
2312,6804
2312,6804
2320,6816
2384,6788
2316,6788
2316,6800
2304,6812
2312,6808
2296,6796
2460,6780
2300,6812
2296,6804
